"wl.1","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X21.1","X22.1"
364,3.44795727866061,3.8339166029499,7.24158852841078,2.38934310974915,3.08037632205661,2.43822834717866,4.84334926854174,2.44817811269971,1.63789487641609,3.15906246606539,2.38023289304385,3.53097160624585,3.43936396915125,3.69433884278668,3.15043818324172,4.95428840520789,5.34036812638141,5.61757215060658,3.04012820848493,4.60784699373088,3.81519820008238,2.16354237005325
365,3.4416293439659,3.81798468371045,7.20821827047362,2.38247240901045,3.07868908052653,2.44000575309854,4.81966667294687,2.43882967245635,1.63290168704733,3.15199337407839,2.39031827694765,3.51604545595276,3.43747296926639,3.69452366204492,3.14209080771893,4.94369742597618,5.33239348640063,5.60559746787978,3.02912925996656,4.59061837113341,3.80317092974139,2.15854143811197
366,3.43274177220402,3.79964163880953,7.17160388613037,2.37517645847225,3.07508779318169,2.43924218016664,4.79501308706957,2.42801524655597,1.62633545916347,3.143027802095,2.39999848318619,3.49614300317283,3.43477782058512,3.69351850064771,3.13070712756506,4.9306995379864,5.31914584047119,5.59025152536753,3.01554114264241,4.5716153885532,3.78792829378042,2.15230739253077
367,3.42188292171032,3.77949014172019,7.13263644300944,2.36751759936183,3.06995678019719,2.43638389665995,4.76980103932836,2.41616835611368,1.61849266901942,3.13260945199687,2.40925850266197,3.47248377195865,3.4314436074833,3.69156405569022,3.11701769620796,4.91592103680559,5.30192150168237,5.5722642444035,2.99991863879712,4.55138384226803,3.77020249326122,2.14518467436515
368,3.40964115082015,3.75813286591548,7.09220700873922,2.35955817290642,3.06368036174814,2.43187717085551,4.74444305814176,2.40372252224458,1.60966979287006,3.12118202566567,2.4180833262775,3.44628728636281,3.42763541433677,3.68890102426764,3.10175306707549,4.89998821800079,5.28201678312343,5.55236554632137,2.98281653071531,4.53046952855566,3.75072572924549,2.13751772467059
369,3.39660481786887,3.73617248486845,7.05120665094812,2.35136052033328,3.05664285800965,2.42616827103033,4.7193516719283,2.3911112660638,1.6001633069703,3.10918922498305,2.42645794493527,3.4187730704379,3.4235183255214,3.68577010347514,3.08564379359553,4.88352737713905,5.26072799788364,5.53128535245481,2.96478960068162,4.50941824369387,3.73023020279497,2.12965098450256
370,3.3833622811918,3.71421167205217,7.01052643726452,2.34298698286966,3.04922858915683,2.41970346546142,4.6949394091065,2.37876810868643,1.59026968757505,3.0970747518307,2.4343673495378,3.39116064823651,3.41925742541301,3.6824119904079,3.06942042919593,4.86716480978742,5.23935145905227,5.50975358413751,2.94639263098067,4.48877578396042,3.70944811497139,2.12192889491654
371,3.37050189912431,3.69285310093969,6.97105743531684,2.33449990174282,3.04182187536478,2.4129290224258,4.67161879809488,2.36712657122759,1.58028541093918,3.08528230809026,2.44179653098758,3.36466954381122,3.41501779838747,3.67906738216112,3.05381352730455,4.85152681151292,5.21918347971859,5.48850016270312,2.9281804038971,4.46908794563307,3.68911166683647,2.11469589696803
372,3.35861203000173,3.67269944500406,6.93369071273345,2.32596161818,3.03480703680862,2.4062912102005,4.64980236731196,2.35662017480239,1.57050695331761,3.07425559564341,2.44873048018711,3.34051928121462,3.41096452882063,3.67597697582996,3.03955364134926,4.83723967788262,5.20152037297187,5.46825500948534,2.91070770171555,4.4509005249896,3.66995305945195,2.10829643171249
373,3.34828103215942,3.65435337771835,6.89931733714278,2.31743447340847,3.02856839366345,2.40023629706252,4.62990264517627,2.34768244052594,1.56123079096523,3.06443831637181,2.45515418803891,3.31992938449931,3.40726270108832,3.6733814685096,3.02737132475792,4.82492970446354,5.18765845190137,5.44974804581783,2.89452930672063,4.43475931830777,3.65270449387955,2.10307494020542
374,3.34009726393271,3.6384175725556,6.8688283761732,2.30898080865547,3.02349026610438,2.39521055128889,4.61233216010632,2.34074688951334,1.55275340013694,3.05627417215712,2.46105264544547,3.30411937771787,3.4040773995664,3.67152155729524,3.01799713095838,4.81522318682274,5.17889402959636,5.43370919303427,2.88020000119699,4.42121012186534,3.638098171181,2.09937586350229
375,3.33464908365697,3.62549470298887,6.84311489745313,2.30066296514825,3.01995697430653,2.39166024115662,4.59750344052065,2.33624704287971,1.54537125708764,3.05020686488102,2.46641084330929,3.29430878492289,3.40157370863072,3.67063793928204,3.01216161337851,4.80874642052725,5.17652341914612,5.42086837246833,2.86827456742925,4.4107987319401,3.62686629241803,2.09754364265859
376,3.32992750034505,3.61369417923155,6.81945412486312,2.29139853688682,3.0160516429079,2.38776897787263,4.58499706588597,2.33397619529048,1.53765779425318,3.04486285267417,2.47038276332515,3.28842058060132,3.39993396078413,3.66945179108728,3.0088816316498,4.80485494468462,5.17781021964567,5.40867291262958,2.85697623685423,4.40342768765557,3.61649067337898,2.09687449805057
377,3.32375633638481,3.60093245744237,6.79482285666861,2.28029696644365,3.00993970100474,2.38170581804246,4.57403751576006,2.33333188058659,1.52822686967341,3.03871238207475,2.47234969227961,3.28355383456603,3.39916832068505,3.66674371246612,3.00663394775814,4.80239852556972,5.17925079992149,5.39441916703257,2.84438145738747,4.39846328611171,3.60427989888714,2.09645654805052
378,3.31647317017408,3.58752278001245,6.76966152207525,2.26770836790466,3.00212892545944,2.37389519804112,4.56450316869805,2.3341539786464,1.51743559800923,3.03196483757567,2.47263757871286,3.27969221385852,3.39918362094272,3.6628435352206,3.00533896866298,4.80124479950061,5.18099062765998,5.37861059451848,2.83082483603166,4.39564696055093,3.59070632355665,2.09632208070795
379,3.30841558011068,3.57377838933289,6.7444105502887,2.25398285535579,2.99312709313443,2.36476155424359,4.55627240325507,2.33628236934826,1.5056410939215,3.02482960366983,2.47157237116506,3.27681938552029,3.39988669416637,3.65808109115272,3.00491710132379,4.80126140279534,5.18317517054752,5.36175065392847,2.81664097978951,4.39472014421563,3.57624230200163,2.09650338407236
380,3.29992114459244,3.56001252779479,6.71951037051464,2.23947054288299,2.98344198089211,2.35472932302484,4.54922359798624,2.33955693257054,1.49320047207112,3.01751606485011,2.46948001817641,3.27491901659283,3.40118437296521,3.65278621206453,3.00528875270001,4.80231597177197,5.18594989627053,5.34434280410369,2.80216449566373,4.3954242703482,3.56136018883624,2.09703274619326
381,3.29132744201719,3.54653843778926,6.69540141195871,2.22452154457219,2.9735813655949,2.34422294075988,4.54323513144668,2.34381754819158,1.48047084711897,3.01023360560943,2.46668646828709,3.27397477411764,3.40298348994847,3.64728872975803,3.00637432975111,4.80427614274855,5.18946027251539,5.32689050388531,2.78772999065703,4.39750077219105,3.54653233867459,2.09794245512015
382,3.28297205078276,3.5336693617074,6.6725241038266,2.20948597450933,2.9640530241052,2.33366684382368,4.53818538219152,2.34890409608974,1.46780933372594,3.00319161044068,2.46351767003727,3.27397032513621,3.40519087772539,3.64191847603526,3.00809423943653,4.80700955204314,5.19385176696852,5.3098972121145,2.77367207177211,4.40069108298658,3.53223110613082,2.09926479890254
