"wl.3","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X21.3","X22.3"
300,2.89925802746051,2.82477128361114,8.71959221076924,3.69462265682081,2.25692452532724,1.85793850005579,1.90394900281464,2.43197227642718,2.08771100499434,3.0593273941896,2.71445070226088,3.497209720434,1.07986063772894,1.73200600777832,2.88542660283128,1.44772039831802,5.40505895991071,2.09255944496603,3.09679183007518,1.77785172038743,4.50363263136906,1.37803976831917
301,2.91087610338616,2.82923921750662,8.78697319604916,3.75318350272845,2.28050248489955,1.9041353354238,1.95753375710201,2.45320056201068,2.10413685386926,3.07310856375743,2.72040960165495,3.52396983525426,1.09309142677658,1.73964777069218,2.87130260529985,1.49834721752815,5.42595728860243,2.09402771360965,3.11315279385452,1.79240218642363,4.50828975369508,1.40723387022062
302,2.92240613505271,2.83384625505631,8.85266101154212,3.81050706900813,2.30382038621461,1.94965009818219,2.0099785168894,2.47406923525714,2.12019808288506,3.08679283579263,2.72637913793812,3.55047906310996,1.10624742355618,1.7474034447618,2.85801863747489,1.54795916177248,5.44674069685176,2.0958632248434,3.12946939480573,1.80672079098508,4.51283431335275,1.43600591846335
303,2.93387401896955,2.83860478220253,8.91668666589248,3.86662431120534,2.32689654474675,1.99452117916852,2.06129538206118,2.4946017986251,2.1358956338984,3.10042886894988,2.73237490249593,3.57678707429555,1.11934288430206,1.75530105830195,2.84561143378688,1.59657846611669,5.4674440085177,2.09807562254689,3.14578068910521,1.82082350342248,4.51728795734455,1.46437101877568
304,2.94530565164608,2.84352718488757,8.97908116774457,3.92156618486553,2.34974927597026,2.03878696922035,2.11149645250173,2.51482175457305,2.15123044876599,3.1140653218839,2.73841248671392,3.60294353910551,1.13239206524855,1.76336863962737,2.83411772866632,1.64422736562646,5.48810204745928,2.10067455059973,3.16212573292936,1.8347262930865,4.52167233267291,1.49234427688593
305,2.95672692959168,2.84862584905375,9.03987552574275,3.97536364553417,2.37239689535946,2.08248585917525,2.16059382809543,2.53475260555952,2.1662034693445,3.12775085324937,2.74450748197762,3.62899812783429,1.14540922262997,1.77163421705283,2.82357425654371,1.69092809536748,5.50874963753551,2.10366965288151,3.17854358245456,1.84844512932783,4.52600908634031,1.51994079852242
306,2.96816374931572,2.85391316064337,9.09910074853137,4.02804764875672,2.39485771838866,2.12565623987078,2.20859960872667,2.55441785404304,2.18081563749061,3.14153412170098,2.75067547967256,3.65500051077637,1.15840861268063,1.78012581889309,2.81401775184952,1.73670289040543,5.52942160260541,2.10707057327185,3.19507329385721,1.86199598149717,4.53031986534919,1.54717568941347
307,2.97964200732761,2.85940150559874,9.15678784475477,4.07964915007865,2.41715006053216,2.16833650214451,2.25552589427983,2.5738410024821,2.19506789506101,3.15546378589342,2.75693207118429,3.6810003582262,1.17140449163487,1.7888714734629,2.80548494901426,1.78157398580599,5.55015276652799,2.11088695565034,3.2117539233137,1.87539481894519,4.53462631670201,1.5740640552874
308,2.99118760013671,2.86510326986215,9.21296782305729,4.13019910504541,2.43929223726428,2.210565036834,2.30138478463929,2.59304555333524,2.20896118391239,3.1695885044814,2.76329284789833,3.70704734047825,1.18441111572699,1.79789920907703,2.79801258246842,1.82556361663485,5.57097795316227,2.11512844389658,3.22862452700043,1.88865761102259,4.53895008740122,1.60062100187252
309,3.00282642425243,2.87103083937593,9.2676716920833,4.17972846920249,2.46130256405932,2.25238023477681,2.34618837968942,2.61205500906096,2.22249644590142,3.1839569361196,2.76977340120022,3.73319112782699,1.19744274119134,1.80723705405023,2.79163738664248,1.86869401795768,5.59193198636728,2.11980468189019,3.24572416109379,1.90180032708004,4.54331282444928,1.62686163489717
