"wl.8","X1.8","X2.8","X3.8","X4.8","X5.8","X6.8","X7.8","X8.8","X9.8","X10.8","X11.8","X12.8","X13.8","X14.8","X15.8","X16.8","X17.8","X18.8","X19.8","X20.8","X21.8","X22.8"
300,3.09426480435698,1.97012295667473,3.66538928298908,1.68084262629636,0.525386884193078,4.40002671784504,1.95980583566564,1.7353129065806,1.26503453419834,2.80395493568191,1.70961245984778,2.92034995217761,1.25671488936671,2.32238120356405,3.29819143555847,0.587621873005709,1.89120138974151,0.32479371213255,1.30425848291471,1.48021749278393,2.92154544649095,0.283834124085259
301,3.21087698969829,2.01222721762925,3.81568221757845,1.75817957903646,0.666813714462583,4.51288330169818,2.02064952552005,1.782374039472,1.35113855425363,2.84556884591661,1.7478106755147,3.03296962356413,1.31098040421809,2.36637027143491,3.33185051528381,0.638405223992344,1.9853511492445,0.331065600516229,1.35109996844112,1.53262489923975,2.95694147736044,0.367172309403458
302,3.32469446851647,2.05334604559144,3.96251421192122,1.83371924003225,0.808282177411203,4.6269620664033,2.07994158315827,1.82837050446525,1.43518001819364,2.88610684214045,1.7850752127524,3.14307468329858,1.36405140257842,2.40928880816832,3.36482551668731,0.688055817919907,2.07753819349507,0.337220022264954,1.39693694179575,1.5837443757052,2.99135645071744,0.448596563187934
303,3.43573729616766,2.09349395472663,4.10592264054163,1.90747211628333,0.946544535573833,4.73851772393482,2.1376771428414,1.87330178969785,1.536952620664,2.92557119375138,1.82139699041043,3.25068981830217,1.41595421943019,2.45113346173156,3.39714035735037,0.736572913992138,2.16779416712227,0.343258007065755,1.4417722483093,1.63358454786016,3.02479153268424,0.528111861734326
304,3.54402552800802,2.13268545920017,4.24594487796392,1.97944871478926,1.08163788607597,4.84759646304048,2.19385133883056,1.91716738330728,1.65641964398455,2.96396417014734,1.85676692733838,3.35583971549608,1.4667151897559,2.49190088009192,3.4288189548544,0.78395577141278,2.25615071475516,0.349180584605664,1.48560873331244,1.6821540413845,3.05724788938313,0.605723181338274
305,3.64957921939367,2.17093507317739,4.38261829871232,2.04965954254964,1.21359932604312,4.95424447246804,2.24845930538687,1.95996677343102,1.7729550503446,3.00128804072627,1.89117594238581,3.4585490618015,1.51636064853804,2.53158771121668,3.45988522678083,0.830203649385575,2.34263948102278,0.354988784571714,1.52844924213588,1.72946148195811,3.08872668693641,0.681435498295417
306,3.75241842568078,2.20825731082363,4.51598027731108,2.11811510656404,1.34246595260078,5.05850794096524,2.30149617677144,2.00169944820656,1.88658430073255,3.0375450748861,1.9246149544023,3.55884254413964,1.56491693075909,2.57019060307312,3.49036309071104,0.875315807114264,2.42729211055418,0.360683636650935,1.57029662011031,1.77551549526086,3.11922909146636,0.755253788901397
307,3.85256320222548,2.24466668630423,4.64606818828444,2.18482591383205,1.46827486287444,5.16043305727983,2.35295708724539,2.0423648957714,1.99733285613679,3.07273754202479,1.95707488223742,3.6567448494317,1.61241037140155,2.60770620362854,3.52027646422647,0.919291503802589,2.51014024797841,0.366266170530359,1.6111537125664,1.82032470697263,3.14875626909528,0.827183029451853
308,3.95003360438391,2.28017771378451,4.77291940615664,2.24980247135324,1.59106315398962,5.26006601015956,2.40283717106983,2.08196260426301,2.10522617754572,3.10686771154028,1.98854664474075,3.75228066459885,1.65886730544791,2.64413116085023,3.54964926490851,0.962129998654291,2.59121553792453,0.371737415897019,1.65102336483486,1.8638977427733,3.17730938594546,0.897228196242425
309,4.04484968751223,2.31480490742983,4.89657130545191,2.31305528612721,1.7108679230718,5.35745298835218,2.45113156250587,2.12049206181889,2.21028972594772,3.1399378528305,2.01902116076184,3.84547467656231,1.70431406788066,2.67946212270545,3.57850541033857,1.00383055087311,2.67054962502157,0.377098402437946,1.68990842224637,1.90624322834275,3.20488960813919,0.965394265568752
310,4.13703150696656,2.34856278140552,5.0170612606945,2.37459486515352,1.8277262672465,5.45264018060544,2.49783539581464,2.15795275657651,2.3125489623312,3.17195023529341,2.04848934915027,3.93635157224326,1.74877699368229,2.71369573716151,3.60686881809807,1.0443924196628,2.7481741538986,0.382350159840171,1.72781173013162,1.94736978936086,3.23149810179877,1.03168621372647
311,4.22659911810307,2.38146584987692,5.13442664640865,2.43443171543177,1.9416752836392,5.54567377566708,2.54294380525724,2.19434417667338,2.41202934768454,3.20290712832693,2.07694212875563,4.0249360385629,1.7922824178353,2.74682865218568,3.63476340576842,1.08381486422708,2.82412076918466,0.387493717790727,1.7647361338213,1.9872860515075,3.25713603304649,1.09610901701123
312,4.31357257627789,2.41352862700935,5.24870483711859,2.49257634396154,2.05275206937542,5.63659996228485,2.58645192509479,2.22966581024696,2.50875634299614,3.23281080132903,2.10437041842747,4.11125276244243,1.83485667532217,2.77885751574526,3.66221309093102,1.12209714376971,2.89842111550879,0.392530105976646,1.8006844786461,2.02600064046255,3.28180456800464,1.15866765171867
313,4.39787786334466,2.44473598237022,5.35978808094038,2.54896664512102,2.160846164158,5.72535522582818,2.62830677225927,2.26388447460887,2.60264271517945,3.26161883463222,2.13075589990755,4.19521204851508,1.87648846774413,2.80976323050082,3.68920609469977,1.15920549149624,2.97101067180816,0.397464375828202,1.83561957283813,2.0634814973996,3.3054840529696,1.21929255994203
314,4.47941959907782,2.47505047769365,5.4675230393056,2.60353341034647,2.2658023767695,5.8118075376341,2.66847308929035,2.29697438364811,2.69357294657605,3.28929267701104,2.15609965422986,4.2766979770258,1.91712280034316,2.8395364574764,3.71569099061576,1.19511348900234,3.04178207849635,0.402299594669533,1.86950638492953,2.09968751435985,3.32815662906677,1.27791787414938
