"wl.2","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X21.2","X22.2"
300,2.36106582483468,1.71563689118097,2.7543703197874,2.2484307539139,1.20667031795733,2.15766237819596,4.29288705996908,2.20927164630106,2.47819288016437,1.59219874715876,0.918465293104589,1.58215146172865,1.85356752776745,1.61713087108413,1.06391257214156,2.90734586417849,3.49479797517506,0.718227298876381,0.620922039790122,1.76354320541643,2.82486768882881,2.27539206793675
301,2.37686250082097,1.71106912904765,2.7801555695787,2.27123409582403,1.23618807755722,2.18171691463772,4.34900831535311,2.21305728020917,2.47910265303913,1.60956388271398,0.916311426880817,1.61097129063441,1.86891409119132,1.62021298187053,1.08116541454007,2.91847837900983,3.50169313113616,0.714611713743293,0.643111066094517,1.78888905099956,2.84429557904619,2.31655972739796
302,2.39242212933378,1.70686973303637,2.8092647412504,2.29345034016468,1.26554102904585,2.20553538353483,4.40330002014504,2.21707513311539,2.48005828309446,1.62674127664283,0.914240874190911,1.63929489933539,1.88405161345667,1.62340542977699,1.09823503949502,2.92935818822676,3.50945828216873,0.711260807910056,0.665087011263832,1.81382940649858,2.86352412049253,2.35686904759611
303,2.40775582818124,1.70307194109546,2.83897797009574,2.31509331963984,1.29475640843325,2.22916160777268,4.45575732447433,2.22137861353034,2.48106881186253,1.64374980315081,0.912243679857562,1.66716136153185,1.89899639959556,1.62672522565135,1.11512850326756,2.94000751994046,3.51818185574425,0.708185872509353,0.686867256306328,1.83838057860545,2.88261306960823,2.39635135519778
304,2.4228747151715,1.69970899117327,2.8679367977004,2.33617686695349,1.32386145172946,2.25263941023666,4.50637537847043,2.22602112996465,2.48214328087553,1.66060833644345,0.91030988870346,1.69460975092408,1.91376475464004,1.63018938034149,1.13185286211883,2.95044860226211,3.52795227933422,0.705398198673873,0.708469182230267,1.86255887401211,2.90162218283365,2.43503797686951
305,2.43778990811267,1.69681412121815,2.89614267292799,2.35671481480963,1.35288339494452,2.27601261381216,4.55514933226279,2.23105609092896,2.48329073166562,1.67733575072624,0.908429545551295,1.72167914121239,1.92837298362218,1.63381490469527,1.14841517230998,2.96070366330288,3.53885798041013,0.702909077536299,0.729910170043908,1.88638059941053,2.92061121660919,2.47296023927788
306,2.45251252481289,1.69442056917844,2.92359704464212,2.37672099591227,1.38184947408846,2.29932504138456,4.60207433598087,2.23653690493389,2.48452020576501,1.6939509202047,0.906592695223757,1.74840860609704,1.94283739157404,1.63761880956055,1.16482249010216,2.97079493117396,3.55098738644348,0.700729800229319,0.751207600755515,1.90986206149265,2.93963992737522,2.51014946908944
307,2.46705368308028,1.69256157300249,2.95030136170639,2.39620924296538,1.41078692517132,2.32262051583925,4.64714553975413,2.24251698049007,2.48584074470585,1.71047271908434,0.904789382543536,1.77483721927833,1.95717428352766,1.6416181057852,1.1810818717565,2.98074463398652,3.56442892490575,0.698871657885618,0.772378855373347,1.93301956695041,2.95876807157213,2.54663699297076
308,2.48142450072299,1.69127037063863,2.9762570729844,2.41519338867296,1.43972298420314,2.34594286006163,4.690358093712,2.24904972610814,2.48726139002034,1.72692002157067,0.903009652333324,1.80100405445654,1.97139996451512,1.64582980421709,1.19720037353417,2.99057499985174,3.57927102326844,0.697345941637882,0.793441314905666,1.95586942247578,2.9780554056403,2.5824541375884
309,2.49563609554915,1.69058020003522,3.00146562733975,2.43368726573901,1.46868488719396,2.36933589693707,4.73170714798395,2.25618855029872,2.48879118324065,1.7433117018692,0.901243549415809,1.82694818533196,1.98553073956848,1.65027091570408,1.2131850516963,3.0003082568808,3.59560210900304,0.696163942618797,0.814412360360733,1.97842793476071,2.99756168602012,2.61763222960892
