"wl","X1.9","X2.9","X3.9","X4.9","X5.9","X6.9","X7.9","X8.9","X9.9","X10.9","X11.9","X12.9","X13.9","X14.9","X15.9","X16.9","X17.9","X18.9","X19.9","X20.9","X21.9","X22.9"
311,3.54888037288675,2.23602558357485,2.98213291381214,3.54794707713308,1.49108525476868,1.59695813521141,1.75368955578621,1.74166674387758,2.32597427064759,4.87298843415573,1.83452752699728,2.22709494403485,3.70199478263609,2.17676578558016,2.89132378126422,2.09729439351893,5.294287467792,1.36691993186914,2.20699875169702,3.03187841048524,2.43251435311981,2.3146684174157
312,3.63330418952189,2.26622910805793,3.07069256876652,3.61296331043334,1.54774601598697,1.69628098360907,1.80781111290621,1.79209751397664,2.39117147724559,4.9107567603408,1.86812278308433,2.30072735468342,3.7464304619661,2.21019308329377,2.9216789847731,2.12576489910213,5.39101092746554,1.39220455086902,2.25493619505086,3.06358739313983,2.47187948741888,2.37149865533496
313,3.71539330778695,2.29549248421384,3.15659534845902,3.67579810573682,1.60298630822245,1.79303294036116,1.85982698566131,1.84137758249588,2.45475467842922,4.9472822425828,1.90080360467647,2.37175740321208,3.78921215375828,2.24256046208014,2.95106376626252,2.15325846040522,5.4850056240545,1.41697668530349,2.30093404751757,3.09410337597471,2.50978021750891,2.42658990076706
314,3.79503522256869,2.32378716796024,3.23973840527645,3.73636892111112,1.65673810439289,1.88706432808603,1.90970042878682,1.88942118946465,2.51663038259634,4.98251244684848,1.93253841071572,2.4401096941119,3.83031385129056,2.27384591681897,2.97945359603512,2.17976508649729,5.57613660497636,1.44121432419221,2.34496801122859,3.12340897769615,2.54615592475189,2.47988478809187
315,3.87219577633473,2.35110615885608,3.32012113993109,3.79469011137738,1.70898367171084,1.97834336168853,1.95747197416971,1.93620229097666,2.57675567911286,5.01644124685122,1.9633186789444,2.50581359312259,3.86974603925308,2.30405269266115,3.00684200010414,2.20528996004856,5.66438308542413,1.46489498815765,2.38706490925671,3.1515014577651,2.58101093395684,2.53137681417488
316,3.94684081155271,2.37744245646027,3.39774295313521,3.85077603135675,1.75970527738885,2.06683825607349,2.00318215369695,1.98169484312561,2.63508765734467,5.04906251630444,1.99313588710487,2.56889846598391,3.90751920233595,2.33318403475756,3.03322250448281,2.22983826372925,5.74972428059082,1.48799619782231,2.42725156467476,3.17837807564249,2.61434956993276,2.58105947588158
317,4.01893617069024,2.40278906033174,3.47260324560108,3.90464103587037,1.80888518863947,2.15251722614575,2.04687149925553,2.02587280200522,2.69158340665767,5.08037012892153,2.02198151293946,2.62939367843556,3.9436438252293,2.36124318825909,3.05858863518438,2.25341518020956,5.83213940566943,1.51049547380866,2.46555480055555,3.20403609078928,2.64617615748864,2.62892627007747
318,4.08844769621497,2.42713897002942,3.54470141804097,3.95629947973935,1.85650567267524,2.23534848681017,2.08858054273241,2.06871012370919,2.74620001641776,5.1103579584159,2.0498470341905,2.68732859621729,3.97813039262326,2.38823339831661,3.08293391822207,2.27602589215973,5.91160767585297,1.53237033673917,2.50200143997191,3.22847276266642,2.6764950214335,2.67497069362802
319,4.15534123059451,2.45048518511225,3.61403687116716,4.00576571778485,1.90254899670872,2.31530025297158,2.12834981601457,2.11018076433124,2.79889457599083,5.13901987850093,2.07672392860036,2.74273258506883,4.01098938920795,2.41415791008101,3.10625187960913,2.29767558224995,5.98810830633446,1.55359830723633,2.53661830599663,3.25168535073483,2.70531048657635,2.71918624339875
320,4.2195826162965,2.47282070513913,3.68060900569192,4.05305410482801,1.94699742795246,2.39234073953481,2.16621985098898,2.15025867996505,2.84962417474278,5.16634976289004,2.10260367391135,2.7956350107299,4.0422312996735,2.43901996870317,3.12853604535878,2.31836943315046,6.0616205123069,1.5741569059226,2.56943222170254,3.27367111445548,2.73262687772618,2.76156641625513
321,4.28113769578857,2.49413852966902,3.74441722232753,4.09817899568995,1.98983323361901,2.46643816140473,2.20223117954262,2.18891782670436,2.89834590203952,5.19234148529662,2.12747774786582,2.84606523894024,4.07186660871002,2.46282281933398,3.14977994148426,2.33811262753147,6.13212350896329,1.59402365342048,2.60047001016246,3.29442731328931,2.75844851969201,2.80210470906265
322,4.33997231153835,2.51443165826082,3.80546092178625,4.14115474519182,2.03103868092091,2.53756073348616,2.23642433356246,2.22613216064285,2.94501684724693,5.21698891943407,2.15133762820612,2.89405263543957,4.09990580100766,2.48556970712432,3.16997709399882,2.35691034806319,6.19959651149666,1.61317607035244,2.62975849444919,3.31395120669726,2.78277973728284,2.84079461868681
323,4.39605230601346,2.53369309047347,3.86373950478036,4.18199570815475,2.07059603707072,2.60567667068395,2.26883984493548,2.26187563787425,2.98959409973091,5.24028593901579,2.17417479267458,2.93962656596764,4.12635936125652,2.50726387722507,3.18912102891568,2.37476777741583,6.2640187351,1.63159167734095,2.65732449763555,3.33224005414028,2.80562485530768,2.87762964199309
324,4.44934352168153,2.5519158258659,3.91925237202212,4.22071623939988,2.10848756928098,2.67075418790293,2.29951824554866,2.29612221449226,3.03203474885737,5.26222641775518,2.19598071901355,2.98281639626416,4.15123777414673,2.52790857478711,3.20720527224807,2.39169009825963,6.32536939496632,1.6492479950085,2.68319484279437,3.34929111507931,2.82698819857552,2.912603275847
325,4.49981180101019,2.56909286399704,3.97199892422383,4.25733069374835,2.14469554476424,2.73276150004796,2.32850006728895,2.32884584659058,3.07229588399219,5.28280422936564,2.21674688496536,3.02365149206888,4.17455152436843,2.54750704496134,3.22422335000924,2.40768249326479,6.38362770628865,1.66612254397756,2.70739635299844,3.3651016489753,2.84687409189538,2.94570901711401
326,4.5486798408612,2.5854521998864,4.02276737003371,4.29224823220344,2.18003643224352,2.79312425935522,2.35562245932835,2.36095529902926,3.11160253174268,5.30247765385631,2.23667631330403,3.06214779660425,4.1964564236645,2.5661597950144,3.2404250686614,2.42281627361267,6.44008696160906,1.68273130111558,2.72985513955885,3.37971359676524,2.86573252230354,2.97745475306426
327,4.59693140395899,2.60117792110502,4.07216973281319,4.32577214037783,2.21516244218773,2.85298158637409,2.38071515476093,2.39318375317555,3.15094840919605,5.32160879822641,2.25593469711639,3.09828872763705,4.21705979729994,2.5839406432488,3.25601035467897,2.43714051700602,6.49577092946586,1.69949597168332,2.75048297509985,3.39316247619024,2.88390623028118,3.00824162086993
328,4.64417393156519,2.61619716603904,4.11994113534435,4.35775796000677,2.24980945442824,2.91187189847923,2.40380756135683,2.42524178988391,3.18994364143812,5.34004727667445,2.27445751961401,3.13205486272345,4.23629940024798,2.60081280136918,3.27089791409355,2.45062705589715,6.55025453904639,1.7162526688932,2.76928517466411,3.40543591191746,2.90123867080472,3.0379029922496
329,4.69001486494145,2.63043707307461,4.16581670040923,4.38806123282548,2.28371334879646,2.96933361304528,2.42492908688617,2.45683999000886,3.22819835355468,5.35764270339896,2.29218026400844,3.16342677941963,4.25411298748188,2.61673948108018,3.28500645293671,2.46324772273838,6.60311271953797,1.73283750595766,2.78626705329426,3.41652152861402,2.91757329885053,3.06627223892184
330,4.73406164534938,2.64382478059788,4.20953155078992,4.4165375005692,2.31661000512377,3.02490514744689,2.44410913911909,2.48768893440485,3.26532267063154,5.37424469259844,2.30903841351126,3.19238505528176,4.27043831397487,2.63168389408643,3.29825467724004,2.474974349982,6.65392040012794,1.74908659608913,2.80143392603295,3.42640695094706,2.93275356939503,3.09318273260524
331,4.77592171405064,2.656287426995,4.25082080926847,4.44304230497316,2.34823530324156,3.07812491905872,2.46137712582572,2.51749920392639,3.3009267177545,5.38970285847142,2.324967451334,3.21891026786603,4.28521313470021,2.64560925209258,3.31056129303513,2.48577877008034,6.70225251000361,1.76483605250003,2.81479110792282,3.43507980358374,2.94662293741459,3.11846784501837
332,4.81520251230685,2.66775215065213,4.28941959862695,4.46743118777259,2.37832512298121,3.12853134525541,2.4767624547762,2.54598137942797,3.33462062000935,5.4038668152164,2.33990286068825,3.2429829947286,4.29837520463114,2.65847876680327,3.32184500635355,2.49563281548569,6.74768397835232,1.77992198840281,2.82634391400652,3.44252771119118,2.95902485788562,3.1419609478798
333,4.85151148137966,2.67814608995542,4.32506304164742,4.48955969070273,2.40661534417413,3.17566284341161,2.49029453374065,2.57284604176405,3.3660145024819,5.41658617703192,2.35378012478556,3.26458381342567,4.30986227874091,2.67025564992313,3.33202452322689,2.50450831865036,6.7897897343614,1.79418051700988,2.83609765932669,3.44873829843653,2.9698027857845,3.16349541290811
334,4.88445606253069,2.68739638329101,4.35748626111195,4.50928335549881,2.43284184665169,3.21905783090196,2.50200277048921,2.59780377178914,3.39471849025795,5.42771055811648,2.36653472683749,3.28369330151339,4.31961211200276,2.68090311315681,3.34101854968673,2.51237711202668,6.82814470721818,1.80744775153369,2.84405765892597,3.45369918998693,2.97880017608764,3.18290461182189
335,4.91364369702159,2.69543016904507,4.3864243798026,4.52645772389607,2.45674051024529,3.25825472510112,2.51191657279201,2.62056515035771,3.4203427084233,5.4370895726686,2.3781021500556,3.30029203654796,4.32756245938994,2.69038436820893,3.34874579176466,2.51921102806694,6.86232382610997,1.81955980518665,2.85022922784701,3.45739801050951,2.98586048377143,3.20002191633969
336,4.93868182611399,2.70217458560373,4.41161252050144,4.54093833762974,2.47804721478631,3.29279194338374,2.52006534841918,2.64084075832426,3.44249728206376,5.4445728348868,2.38841787765146,3.31436059608555,4.3336510758757,2.69866262678416,3.35512495549226,2.52498189922345,6.89190202022412,1.83035279118121,2.85461768113246,3.45982238467142,2.99082716381226,3.21468069818012
337,4.95917789106952,2.70755677135316,4.43278580599052,4.55258073843505,2.49649784010614,3.32220790312447,2.52647850514086,2.65834117654326,3.46079233626512,5.45000995896959,2.39741739283662,3.32587955768233,4.33781571643327,2.70570110058711,3.36007474690111,2.52966155794852,6.91645421874794,1.83966282272979,2.85722833382496,3.46095993713981,2.99354367118653,3.22671432906172
338,4.97473933314983,2.7115038646795,4.44967935905192,4.56124046804723,2.51182826603618,3.34604102169794,2.53118545072717,2.67277698586921,3.47483799611319,5.45325055911549,2.40503617882264,3.33482949889448,4.33999413603592,2.71146300132244,3.36351387202279,2.53322183669447,6.93555535086878,1.84732601304483,2.85806650096714,3.4607982925818,2.99385346087063,3.2359561807031
339,4.98258238653164,2.71324162937317,4.45917309629463,4.56452078938271,2.5222975402498,3.3606643566803,2.53191262079932,2.6826229712848,3.48271864872287,5.4531311530111,2.41038842388911,3.33788144891038,4.33852243067482,2.71520056824808,3.36484015983464,2.53458840874716,6.94570051985424,1.85279754728144,2.8548981752933,3.4582534547852,2.98957808572725,3.24068403921502
340,4.98108831792377,2.71228349937762,4.45925947838472,4.56081081277073,2.52690625454505,3.36391415697914,2.52695605545251,2.68706850366966,3.48345128397196,5.44895360409323,2.41290067754867,3.33261634637408,4.332248389214,2.71640349579798,3.36369684538718,2.53300749366889,6.9447704682597,1.85585915800954,2.84608204363348,3.45255009626432,2.97929017912029,3.23981114602674
341,4.97161211738597,2.70898811830851,4.45134244418995,4.55114485106579,2.52650260494026,3.35752362696628,2.51719956916787,2.68689604272365,3.4780449310906,5.44126554518577,2.41297696486249,3.32037963302523,4.32187730593592,2.71539117844076,3.36037074382176,2.52893174332663,6.93441858420409,1.85683677956376,2.83251246217402,3.444138844776,2.96395981677795,3.23412405583457
342,4.95550877497798,2.70371412978153,4.43682593257804,4.53655721712235,2.5219347874538,3.34322597101357,2.50352697642657,2.68288804814666,3.46750861930892,5.43061460911258,2.41102131089174,3.3025167506035,4.30811447512306,2.71248301064507,3.35514867027973,2.52281380958733,6.91629825580637,1.85605634627871,2.81508378710123,3.4334703280771,2.94455707442843,3.22440932333478
343,4.93413328075957,2.69682017741235,4.41711388241672,4.51808222379491,2.51405099810401,3.32275439349283,2.48682209170973,2.67582697963855,3.45285137785707,5.41754842869753,2.40743774069757,3.28037314084854,4.2916651910579,2.70799838687951,3.34831743990243,2.51510634431796,6.89206287118548,1.85384379248903,2.79469037460143,3.42099517392446,2.92205202779993,3.21145350322369
344,4.90884062479049,2.68866490481665,4.39361023257373,4.49675418393795,2.50369943290924,3.29784209877592,2.46796872949852,2.6664952968992,3.43508223596517,5.4026146367645,2.40263027934116,3.25529424550003,4.27323474802291,2.70225670161274,3.34016386783123,2.50626199938548,6.86336581846037,1.85052505252935,2.77222658086094,3.40716401007495,2.89741475262065,3.19604315019759
345,4.88098579713049,2.67960695561011,4.36771892191679,4.47360741040594,2.49172828788785,3.27022229123465,2.44785070427407,2.65567545962848,3.41521022286336,5.38636086613737,2.39700295188367,3.22862550629763,4.25352844030056,2.69557734931338,3.33097476920747,2.49673342665685,6.83186048574998,1.84642606073427,2.7485867620661,3.39242746428541,2.8716153246188,3.17896481895278
346,4.85192378783933,2.6700049734084,4.34084388931365,4.44967621605339,2.47898575905818,3.24162817524087,2.42735183051753,2.64414992752627,3.39424436778178,5.36933474963999,2.39095978338627,3.20171236498098,4.23325156217333,2.68827972445005,3.3210369591725,2.48697327799903,6.79920026117325,1.84187275143844,2.72466527440321,3.3772361643127,2.84562381952258,3.16100506418554
347,4.82300958697675,2.6602176018272,4.31438907363204,4.42599491373476,2.46632004243859,3.21379295516641,2.40735592271004,2.63270116029244,3.37319369995057,5.35208392009626,2.38490479891013,3.17590026328977,4.2131094079237,2.6806832214914,3.31063725286767,2.47743420527899,6.76703853284914,1.83719105897648,2.7013564740586,3.36204073791367,2.82041031306018,3.14295044059218
348,4.79559818460251,2.65060348448219,4.28975841373968,4.40359781630454,2.45457933404744,3.1884498353831,2.38874679533276,2.62211161762686,3.35306724859985,5.33515601033003,2.37924202351641,3.15253464296365,4.19380727183413,2.67310723490604,3.30006246543434,2.46856886036368,6.73702868889658,1.83270691768301,2.6795547172186,3.34729181284518,2.79694488095981,3.125587502869
349,4.77104457077637,2.64152126498904,4.26835584850431,4.38351923661722,2.44461182990306,3.16733202026279,2.37240826286682,2.6131637592294,3.33487404295978,5.31909865316518,2.37437548226628,3.13296094574228,4.1760504481871,2.66587115916262,3.28959941201385,2.46082989512007,6.71082411743453,1.82874626189266,2.66015436006951,3.33344001686407,2.77619759894967,3.10970280571229
350,4.75070373555808,2.63332958696343,4.25158531679366,4.36679348752728,2.43726572602382,3.1521727141773,2.35922413979337,2.60664004479994,3.31962311226048,5.30445948142558,2.3707092002209,3.11852461336532,4.16054423126509,2.65929438872975,3.27953490774755,2.45466996141511,6.69007820658192,1.82563502594005,2.64404975879768,3.32093597772721,2.75913854275797,3.09608290381834
351,4.72864269164849,2.62423492396298,4.23480580244183,4.3498326377516,2.42908675934491,3.13640920254937,2.34655583597322,2.59959018228429,3.30280796290044,5.28887597265018,2.36671541223357,3.10457406782475,4.1446381620907,2.65156242005948,3.26797317303962,2.44884814523473,6.66835885019153,1.82194266983398,2.62836542873344,3.30744830520669,2.74294997800317,3.08125177099921
352,4.69893097681533,2.61249108784422,4.2130016895907,4.32882151838867,2.41657298068405,3.11321897342172,2.33146370341687,2.58894378570141,3.27994634984671,5.26998746758685,2.36078603228265,3.08613788155998,4.12557923156543,2.64097458426493,3.25319027304808,2.44193704395088,6.63904673787867,1.81623771611572,2.60996739948879,3.29072860012802,2.72444747205684,3.06174866054521
353,4.66292736871864,2.59852772967118,4.18701501756964,4.30445358586539,2.40050105688342,3.08394553509619,2.31437996983004,2.57530317386088,3.25208367518228,5.24834439387282,2.35320460411697,3.06408172198183,4.10391890879006,2.62802102780639,3.23573079004508,2.43410957650962,6.60351445140619,1.80884469291852,2.58936229867247,3.27135197682815,2.70405105327679,3.0383830463701
354,4.62199064501847,2.58277450050791,4.15768782570805,4.27742229660867,2.38164765478518,3.04993239587459,2.29573686291844,2.55927066557229,3.22026534099015,5.22449717914535,2.34425467148533,3.03927125650112,4.08020866286538,2.61319189714413,3.21613930630277,2.42553866185699,6.56313457253689,1.80008812837569,2.56705675389324,3.24989354964406,2.68218075002083,3.01196440238763
355,4.57747958337484,2.56566105141845,4.12586215333531,4.2484211070454,2.36078944123149,3.01252306405877,2.27596661038778,2.54144857964524,3.18553674935331,5.19899625104168,2.33421977813655,3.01257215252869,4.0549999628922,2.59697733873846,3.19496040409329,2.41639721893903,6.51927968303359,1.79029255062051,2.54355739275983,3.22692843291269,2.65925659064676,2.98330220251152
356,4.53075296144782,2.54761703346684,4.09238003978081,4.21814347360248,2.3387030830645,2.97306104795055,2.25550143994377,2.52243923488931,3.14894330235474,5.17239203719907,2.32338346781942,2.98485007747535,4.02884427797129,2.57986749904964,3.17273866568881,2.40685816670181,6.47332236465913,1.77978248778627,2.519370842881,3.20303174097101,2.6356986035124,2.95320592065553
357,4.48316955689743,2.52907209771713,4.05808352437392,4.18728285270682,2.31616524712639,2.93288985585176,2.23477357929213,2.50284495011411,3.11153040207744,5.14523496525476,2.31202928428278,2.95697069875194,4.00229307720346,2.56235252453797,3.15001867336146,2.39709442409135,6.42663519917631,1.76888246800624,2.4950037318655,3.17877858815598,2.61192681697555,2.92248503073339
358,4.43608814738372,2.51045589523334,4.02381464644405,4.15653270078531,2.29395260025932,2.89335299606424,2.21421525613855,2.48326804412921,3.0743434506044,5.118075462846,2.30044077127541,2.92979968376926,3.97589782968949,2.54492256166373,3.12734500938339,2.38727891005371,6.38059076834796,1.75791701941372,2.47096268732208,3.15474408880457,2.58836125939404,2.89194900665885
359,4.39086751056673,2.49219807707953,3.99041544532056,4.12658647426485,2.27284180930545,2.85579397688982,2.19425869818876,2.46431083574422,3.03842785001861,5.09146395761005,2.28890147254614,2.90420269993816,3.95021000453018,2.5280677568872,3.10526225602676,2.37758454353494,6.3365616539369,1.74721067014198,2.44775433685948,3.13150335725372,2.56542195912566,2.86240732234566
360,4.3488664241065,2.47472829431973,3.95872796033286,4.09813762957235,2.25360954110694,2.82155630663031,2.17533613314846,2.44657564376871,3.00482900240306,5.06595087718413,2.27769493184378,2.88104541466945,3.92578107082631,2.51227825666867,3.0843149955637,2.36818424348107,6.29592043770595,1.73708794832432,2.42588530808645,3.1096315078404,2.54352894452823,2.83466945170755
361,4.31144366566308,2.45847619801798,3.92959423081032,4.0718796231347,2.23703246250596,2.79198349358756,2.15787978872336,2.43066478701229,2.97459230984075,5.04208664920552,2.26710469291713,2.86119349537396,3.90316249767869,2.49804420746842,3.06504781026638,2.35925092883817,6.26003970141793,1.72787338209402,2.40586222861175,3.08970365490157,2.52310224395956,2.80954486865826
362,4.27995801289651,2.44387143923834,3.90385629608232,4.0485059113788,2.22388724034466,2.7684190460634,2.14232189261918,2.41718058428454,2.94876317441465,5.02042170131145,2.257414299515,2.84551260946252,3.8829057541881,2.48585575574674,3.04800528240693,2.35095751855227,6.23029202683565,1.71989149958436,2.38819172604413,3.07229491277419,2.50456188577747,2.78784304711155
363,4.25576824346683,2.43134366904482,3.88235619547827,4.02870995073156,2.21495054146522,2.75220647235965,2.12909467254162,2.40672535439505,2.92838699820777,5.00150646113917,2.24890729538621,2.83486842434594,3.86556230945533,2.47620304796391,3.03373199425751,2.34347693156941,6.20804999572195,1.71346682892864,2.37338042799232,3.05798039579522,2.48832789833975,2.77037346098114
364,4.23546648430986,2.41974795433104,3.86246955795232,4.01093692212184,2.20864423460373,2.74109005651297,2.11722200074619,2.39814969173371,2.91083947025383,4.98344892219406,2.24070304989392,2.82844836932028,3.8493003783698,2.46799376679138,3.02042374397721,2.33595191136271,6.1905893686573,1.70748290138545,2.36041985917122,3.04537819291778,2.47325663469175,2.7550501164191
365,4.21494467014749,2.40774983433952,3.84128014050627,3.99322994589391,2.20286662950204,2.73182477699299,2.10547747264251,2.38990417089892,2.8929524305134,4.96421024104094,2.23184687747836,2.82464201533779,3.83211693856113,2.4598353659741,3.00610391855314,2.32754238226925,6.17427243777486,1.70073115295279,2.34796231989638,3.0327962528145,2.45802688011116,2.739381490064
366,4.19451129031881,2.39549466865772,3.81919217454097,3.97567938759773,2.19760905451097,2.72427018375104,2.09391790066746,2.38199108101307,2.87495550745971,4.94412058990622,2.22251123950393,2.82311824229362,3.81430660324037,2.45176764858262,2.9910584834995,2.31844703453102,6.15910158216646,1.69339796887297,2.33600560117759,3.02034447940158,2.44279231130436,2.72356876155937
367,4.17447483416294,2.38312781687313,3.79660989145724,3.95837561278329,2.19286283798129,2.71828582673843,2.08260009725793,2.37441271119855,2.85707832956603,4.92351014101635,2.21286859733505,2.82354593008289,3.79616398561861,2.44383041768751,2.97557340433046,2.30886455839006,6.14507918092393,1.68566973438832,2.32454749402465,3.00813277659524,2.42770660497769,2.70781311054873
368,4.15514379101897,2.37079463857319,3.77393752265591,3.94140898700055,2.18861930826382,2.71373125590648,2.07158087485082,2.36717135057775,2.83955052530559,4.90270906659774,2.20309141233611,2.82559395860074,3.77798369890691,2.43606347635933,2.95993464656023,2.29899364408838,6.13220761313913,1.67773283474118,2.31358578944736,2.99627104831169,2.41292343783753,2.69231571667561
369,4.13682665022601,2.35864049334538,3.75157929953781,3.92486987579949,2.18486979370935,2.71046602120652,2.06091704588301,2.36026928827306,2.82260172315166,4.88204753887681,2.19335214587155,2.82893120774232,3.76006035631635,2.42850662766861,2.94442817570298,2.28903298186798,6.12048925790388,1.66977365517387,2.3031182784555,2.98486919846715,2.39859648659023,2.67727775958355
370,4.11983190112316,2.34681074077716,3.72993945350377,3.90884864473007,2.18160562266868,2.70834967258987,2.05066542279139,2.35370881340688,2.80646155157748,4.86185573008,2.18382325930575,2.83322655740275,3.74268857105799,2.42119967468593,2.9293399572729,2.2791812619709,6.10992649431003,1.66197858092872,2.29314275205886,2.97403713097781,2.38487942794217,2.66290041891607
371,4.10446803304953,2.33545074045599,3.70942221595463,3.89343565934228,2.17881812349261,2.70724176000784,2.04088281801285,2.34749221510158,2.7913596390563,4.84246381243373,2.17467721400314,2.83814888747717,3.7261629563429,2.41418242048184,2.91495595678419,2.26963717463913,6.1005217014494,1.65453399724807,2.28365700126723,2.9638847497599,2.37192593859969,2.64938487431671
372,4.09104353534422,2.32470585196935,3.69043181829121,3.87872128518609,2.17649862453192,2.70700183341175,2.03162604398428,2.34162178247958,2.77752561406138,4.82420195816442,2.16608647132812,2.84336707786072,3.71077812538215,2.40749466812689,2.90156213975103,2.26059941011471,6.09227725841384,1.64762628937423,2.27465881709041,2.95452195872963,2.35988969526916,2.63693230542898
373,4.07986689734633,2.31472143490469,3.67337249191434,3.86479588781147,2.17463845413743,2.70748944275293,2.02295191314257,2.33609980466324,2.76518910506595,4.80740033949851,2.15822349264509,2.84855000844853,3.69682869138682,2.40117622069165,2.88944447168761,2.25226665863963,6.08519554429518,1.64144184254954,2.26614599053819,2.94605866180321,2.34892437465695,2.62574389189643
374,4.07124660839497,2.30564284884949,3.65864846822486,3.85174983276838,2.17322894065993,2.7085641379827,2.01491723792461,2.33092857077497,2.75457974054327,4.7923891286624,2.15126073931848,2.85336655913575,3.68460926756798,2.39526688124665,2.87888891810811,2.24483761045592,6.07927893818527,1.63616704201632,2.25811631262036,2.93860476289685,2.33918365346941,2.61602081336257
375,4.06549115782925,2.2976154533912,3.6466639786236,3.83967348560682,2.17226141245021,2.71008546905237,2.00757883076729,2.32611036993716,2.74592714896659,4.77949849788254,2.14537067271269,2.8574856098175,3.67441446713669,2.38980645286247,2.87018144452673,2.2385109558056,6.07452981917593,1.63198827301691,2.25056757434671,2.93227016592677,2.33082120841291,2.60796424947094
376,4.06300641576073,2.29002975752942,3.63601426508786,3.82772198840664,2.17193055892749,2.71268816438522,2.00040916292691,2.32125300494679,2.73927613605114,4.76793946338037,2.13943684960185,2.86184193023046,3.66599015032637,2.38436365000933,2.86287029714201,2.23267866275361,6.07146978090633,1.62908701346145,2.24368357519668,2.92689050841379,2.32373454351161,2.60141746870074
