"wl","X1.14","X2.14","X3.14","X4.14","X5.14","X6.14","X7.14","X8.14","X9.14","X10.14","X11.14","X12.14","X13.14","X14.14","X15.14","X16.14","X17.14","X18.14","X19.14","X20.14","X21.14","X22.14"
313,1.72545461979462,2.74013970012645,3.53342360041532,1.7359988570893,1.49555892931129,2.96285960422583,1.56360336301042,1.57420927309484,1.54469432117539,3.1893833072287,2.30539464766097,1.64173624753147,1.39854427167644,1.15087812877839,1.03946438759617,2.03239949439367,1.3349172916947,1.27840977016158,1.49337867306447,2.19317870541304,2.33344023175525,6.06294831777738
314,1.82522697488358,2.75700603924325,3.60835859464184,1.79345072644121,1.57088942208806,3.05914050488736,1.580333288142,1.60862212560785,1.58238532854052,3.21773967741317,2.33176346730544,1.70371498332378,1.42534692487876,1.17124524104631,1.0625517150889,2.0512428850068,1.38525616084203,1.29849666443537,1.50981966656767,2.21280328931435,2.36793198010101,6.087467137006
315,1.92122655355277,2.77320674947179,3.68042086830755,1.84895749000323,1.64390696456424,3.1522580154112,1.59608636040965,1.64179905275971,1.61841217435827,3.24489785821387,2.35730880297036,1.76358070612268,1.45098504223443,1.19076939850841,1.08480429452114,2.06927770853717,1.43415030550407,1.31800256198141,1.52546631286841,2.23135178533088,2.40084729069898,6.11101219287084
316,2.01347931232553,2.78874230704723,3.74961268521818,1.90252597650632,1.71459979773054,3.24223023282239,1.61089118399979,1.673745601849,1.65279993869721,3.27087217734708,2.3820240815879,1.82133136347499,1.4754754197035,1.20946204476298,1.10621775233885,2.08650639960055,1.48158326918874,1.3369072274649,1.54033610878149,2.24884693758429,2.43220826405709,6.1335933866372
317,2.10201120772519,2.80361318820475,3.81593630917947,1.95416301468141,1.78295616257763,3.32907525414599,1.62477636309886,1.70446732017429,1.68557370162587,3.29567696252907,2.40590273009026,1.87696490292752,1.49883485324604,1.22733462340836,1.12678771498798,2.10293139281276,1.52753859540398,1.35519042555101,1.55444655112169,2.26531149019628,2.46203700068324,6.1552206195704
318,2.18684819627506,2.8178198691795,3.87939400399715,2.00387543325947,1.8489643000962,3.41281117640705,1.63777050189326,1.73396975503417,1.71675854321279,3.3193265414761,2.42893817540962,1.93047927202711,1.52108013882211,1.24439857804284,1.14650980891451,2.11855512278957,1.57199982765772,1.37283192090491,1.56781513670381,2.28076818728853,2.49035560108537,6.17590379293575
319,2.26801623449849,2.83136282620666,3.93998803347694,2.05167006097144,1.91261245127694,3.49345609663063,1.64990220456942,1.76225845372721,1.74637954352653,3.34183524190446,2.45112384447815,1.98187241832056,1.54222807239175,1.26066535226474,1.16537966056437,2.1333800241468,1.61495050945788,1.38981147819178,1.58045936234262,2.29523977298273,2.5171861657714,6.19565280799856
320,2.34554127891881,2.84424253552138,3.99772066142457,2.09755372654827,1.97388885711053,3.57102811184178,1.66120007531376,1.78933896355198,1.77446178263563,3.36321739153041,2.47245316422804,2.0311422893547,1.56229544991503,1.27614638967237,1.18339289638354,2.14740853150022,1.65637418431241,1.40610886207679,1.59239672485293,2.30874899140056,2.54255079524924,6.21447756602414
321,2.41944928605934,2.85645947335883,4.05259415164578,2.14153325872092,2.03278175858766,3.64554531906554,1.67169271831271,1.81521683180707,1.80103034060863,3.38348731807023,2.49291956159147,2.07828683267635,1.581299067352,1.29085313386404,1.20054514281796,2.16064307946564,1.69625439572922,1.42170383722512,1.60364472104951,2.32131858666371,2.56647159002682,6.23238796827781
322,2.48976621244341,2.86801411595419,4.10461076794629,2.18361548622033,2.08927939669902,3.71702581532699,1.68140873775268,1.83989760579105,1.82611029751407,3.40265934924019,2.51251646350063,2.12330399583234,1.59925572066273,1.30479702843806,1.2168320263136,2.17308610265885,1.73457468721625,1.43657616830195,1.61422084774717,2.33297130289386,2.58897065061206,6.24939391602487
323,2.55651801459436,2.87890693954262,4.15377277413183,2.22380723777746,2.14337001243529,3.78548769765116,1.69037673782011,1.86338683280249,1.84972673342051,3.42074781275657,2.53123729688769,2.16619172636947,1.61618220580727,1.31798951699275,1.2322491733164,2.18474003569564,1.77131860228143,1.45070561997246,1.62414260176068,2.3437298842127,2.61007007751288,6.26550531053064
324,2.61973064903551,2.88913842035927,4.20008243400814,2.26211534212325,2.19504184678715,3.85094906306311,1.6986253227014,1.88569006013999,1.87190472839648,3.43776703633562,2.54907548868484,2.20694797183458,1.63209531874568,1.33044204312641,1.24679221027234,2.1956073131918,1.80646968443269,1.46407195690182,1.63342747990485,2.35361707474191,2.6297919712372,6.28073205306043
325,2.6794300722902,2.89870903463932,4.24354201138093,2.29854662798865,2.2442831407453,3.91342800858789,1.70618309658299,1.90681283510211,1.89266936251054,3.45373134769363,2.56602446582426,2.24557067977447,1.64701185543801,1.34216605043737,1.26045676362735,2.20569036976315,1.84001147717795,1.4766549437552,1.64209297899445,2.36265561860318,2.64815843229295,6.29508404487955
326,2.73612152671078,2.90786442734254,4.28483041017622,2.33351754016227,2.29215101184107,3.97395994489943,1.71281579905249,1.92690859692866,1.91208790316816,3.46847812651361,2.58240318564094,2.28262146241222,1.66100292687296,1.35315641755412,1.27351167858875,2.21514766078253,1.8726896004204,1.48869608526046,1.65010991653303,2.37078525775713,2.66517884685474,6.30846684970165
327,2.79016875575432,2.91679224393656,4.32446994903549,2.36734352711542,2.33947674523381,4.03332575247117,1.7183108057431,1.94608971360239,1.93018605431363,3.48186528320126,2.59846253845999,2.31853697619718,1.67410528167014,1.36339551390315,1.28616946280525,2.22409973179547,1.90510051797328,1.50040351148849,1.65743584972942,2.37793554863114,2.68083626109659,6.32079670220608
328,2.84138546760121,2.92540596141836,4.36222801383768,2.39987992310318,2.38590983335622,4.09116173302743,1.72272917490958,1.96430012553631,1.94692655082367,3.49393794155686,2.61409385069882,2.35312773501565,1.68628417223594,1.37287601927973,1.29834123638497,2.23249215267672,1.93700403920962,1.511706925119,1.6640683849563,2.38411395704701,2.69511326552556,6.33209951010667
329,2.88958537043187,2.93361905678489,4.39787199046172,2.43098206238059,2.431099768641,4.14710418829252,1.7261319648067,1.9814837731434,1.96227212757504,3.50474122538073,2.62918844877481,2.38620425275393,1.69750485097679,1.38159061347915,1.30993811943603,2.24027049330103,1.96815997350245,1.52253602883172,1.67000512858637,2.38932794882657,2.70799245064872,6.34240118111726
330,2.9345821724267,2.94134500703312,4.43116926478655,2.46050527920274,2.47469604352085,4.20078941999076,1.72858023368924,1.99758459683667,1.97618551944446,3.51432025847317,2.64363765910535,2.41757704329831,1.70773257029911,1.38953197629666,1.32087123206654,2.24738032354315,1.99832813022481,1.53282052530638,1.67524368699233,2.39358498979164,2.71945640697311,6.35172762295169
331,2.97618958176608,2.94849728916001,4.46188722269112,2.48830490782467,2.51634815042848,4.25185372984648,1.73013503981196,2.01254653702911,1.98862946130867,3.52272016463447,2.65733280810785,2.44705662053508,1.71693258260931,1.39669278752755,1.33105169438461,2.25376721327782,2.02726831874972,1.54249011722269,1.67978166654686,2.39689254576404,2.72948772500581,6.36010474332378
332,3.01422130663044,2.95498938016254,4.48979325005435,2.51423628250146,2.55570558179658,4.299933419584,1.73085744142965,2.02631353413371,1.9995666880444,3.52998606766494,2.6701652221997,2.47445349835054,1.72507014031381,1.40306572696709,1.34039062649836,2.25937673237981,2.05474034845023,1.55147450726038,1.68361667362267,2.39925808256559,2.73806899525386,6.36755844994738
333,3.04849105520016,2.96073475703767,4.5146547327552,2.53815473748815,2.59241783005785,4.34466479092763,1.73080849679707,2.03882952856348,2.0089599345284,3.53616309136487,2.68202622779829,2.49957819063098,1.73211049581903,1.40864347441055,1.34879914851591,2.26415445072386,2.08050402869937,1.55970339809916,1.68674631459245,2.4006890660181,2.74518280822434,6.37411465053633
334,3.07881253565565,2.96564689678236,4.5362390566726,2.55991560703982,2.62613438764499,4.3856841456017,1.73004926416899,2.05003846073141,2.0167719356374,3.54129635953458,2.69280715132102,2.5222412112627,1.73801890153137,1.41341870965322,1.35618838054536,2.26804593818472,2.10431916887016,1.56710649241878,1.68916819582889,2.4011929619434,2.75081175442428,6.37979925280445
335,3.10499945617731,2.96963927639358,4.55431360768548,2.57937422541153,2.65650474699071,4.42262778533053,1.72864080180018,2.05988427105049,2.02296542624813,3.54543099597435,2.70239931918527,2.54225307413199,1.74276060985726,1.41738411249035,1.36246944269484,2.27099676463715,2.12594557833564,1.57361349289894,1.69087992370469,2.4007772361633,2.75493842436076,6.38463816446558
336,3.12686552494554,2.97262537286829,4.5686457716728,2.59638592685833,2.68317840052771,4.45513201183843,1.72664416794542,2.06831089993372,2.02750314123734,3.54861212448449,2.71069405780846,2.55942429312514,1.74630087320311,1.42053236271723,1.36755345507245,2.27295249995589,2.14514306646885,1.57915410221936,1.69187910459254,2.39944935449963,2.75754540854084,6.38865729323357
337,3.14422445014074,2.97451866320346,4.57900293451348,2.6108060456353,2.70580484068868,4.48283312684973,1.72412042085947,2.0752622877941,2.03034781548175,3.5508848688653,2.71758269360795,2.57356538212845,1.74860494397534,1.42285614012912,1.37135153778632,2.2738587140157,2.16167144264281,1.58365802305978,1.69216334486514,2.3972167827742,2.75861529747156,6.39188254682224
338,3.15688993994332,2.97523262439606,4.58515248208646,2.62248991599749,2.72403355990634,4.50536743208875,1.72113061879711,2.08068237504463,2.03146218385811,3.55229435291709,2.72295655300117,2.58448685502821,1.74963807458037,1.42434812452131,1.37377481094455,2.27366097669133,2.17529051623056,1.58705495809992,1.69173025089518,2.39408698680883,2.75813068165999,6.39433983294543
